,fullCit,Source,Year,author,author_firstname,id,Type,gender
337,"Anderson, Chris. Style as Argument: Contemporary American Nonfiction. Carbondale, Ill.: Southern Illinois University Press, 1987.",LJSBib,1987,Anderson,Chris,Anderson_1987,Secondary Works,male
427,"Heyne, Eric. â€œToward a Theory of Literary Nonfiction.â€ù Modern Fiction Studies 23 (1987): 479â€“90.",LJSBib,1987,Heyne,Eric,Heyne_1987,Secondary Works,male
578,"Muggli, Mark Z. â€œThe Poetics of Joan Didionâ€™s Journalism,â€ù in American Literature 59:402-21 (Oct. 1987).",SimsBib,1987,Muggli,Mark,Muggli_1987,Secondary Works,male
6,"AnzaldÃºa, Gloria. Borderlands/La Frontera: The New Mestiza. San Francisco: Spinsters/Aunt Lute Book Co., 1987.",LJPrimary,1987,AnzaldÃºa,Gloria,AnzaldÃºa_1987,Primary Works,female
50,"Didion, Joan. Miami. New York: Simon and Schuster, 1987.",LJPrimary,1987,Didion,Joan,Didion_1987,Primary Works,female
89,"Gray, Francine du Plessix. Adam & Eve and the City: Selected Nonfiction. New York: Simon and Schuster, 1987.",LJPrimary,1987,Gray,Francine,Gray_1987,Primary Works,female
356,"Berner, R. Thomas. Writing Literary Features. Hillsdale, N.J.: Lawrence Erlbaum Associates, 1988.",LJSBib,1988,Berner,R,Berner_1988,Secondary Works,male
70,"Finnegan, William. Dateline Soweto: Travels With Black South African Reporters. New York: HarperCollins, 1988.",LJPrimary,1988,Finnegan,William,Finnegan_1988,Primary Works,male
112,"Hoagland, Edward. The Edward Hoagland Reader. Edited and with an introduction by Geoffrey Wolff. New York: Random House, 1979. Hubbell, Sue. A Book of Bees. New York: Random House, 1988.",LJPrimary,1988,Hoagland,Edward,Hoagland_1988,Primary Works,male
252,"Weschler, Lawrence. Shapinsky's Karma, Bogg's Bills: And Other True-Life Tales. New York: North Point Press, 1988.",LJPrimary,1988,Weschler,Lawrence,Weschler_1988,Primary Works,male
282,"from ""The Snap Revolution"" / James Fenton -- 1988",AoFTOC,1988,Fenton,James,Fenton_1988,Primary Works,male
288,from Brothers / Sylvester Monroe and Peter Goldman -- 1988,AoFTOC,1988,Goldman,Sylvester,Goldman_1988,Primary Works,male
86,"Gellhorn, Martha. â€œThe Third Winterâ€ù in The Face of War. New York: Atlantic Monthly Press, 1988.",LJPrimary,1988,Gellhorn,Martha,Gellhorn_1988,Primary Works,female
127,"Kramer, Jane. Europeans. New York: Farrar, Straus & Giroux, 1988.",LJPrimary,1988,Kramer,Jane,Kramer_1988,Primary Works,female
222,"Sims, Patsy. Can Somebody Shout Amen!: Inside the Tents and Tabernacles of American Revivalists. Lexington: University Press of Kentucky, reprint 1996; originally published 1988.",LJPrimary,1988,Sims,Patsy,Sims_1988,Primary Works,female
187,"Naipaul, V. S. A Turn in the South. New York: Alfred A. Knopf, 1989.",LJPrimary,1989,Naipaul,V,Naipaul_1989,Primary Works,male
26,"Breslin, Jimmy. A Wolverine Is Eating My Leg. New York: Vintage, 1989.",LJPrimary,1989,Breslin,Jimmy,Breslin_1989,Primary Works,male
83,"Frazer, Ian. Great Plains. New York: Farrar, Straus & Giroux, 1989.",LJPrimary,1989,Frazer,Ian,Frazer_1989,Primary Works,male
87,"Goldstein, Richard. Reporting the Counterculture. Boston: Unwin Hyman, 1989.",LJPrimary,1989,Goldstein,Richard,Goldstein_1989,Primary Works,male
117,"Kidder, Tracy. Among Schoolchildren. Boston: Houghton Mifflin, 1989.",LJPrimary,1989,Kidder,Tracy,Kidder_1989,Primary Works,male
139,"Lewis, Michael. Liar's Poker: Rising Through the Wreckage on Wall Street. New York: W. W. Norton & Co., 1989.",LJPrimary,1989,Lewis,Michael,Lewis_1989,Primary Works,male
174,"McPhee, John. The Control of Nature. New York: Farrar, Straus & Giroux, 1989.",LJPrimary,1989,McPhee,John,McPhee_1989,Primary Works,male
209,"Rhodes, Richard. Farm: A Year in the Life of an American Farmer. New York: Simon and Schuster, 1989.",LJPrimary,1989,Rhodes,Richard,Rhodes_1989,Primary Works,male
226,"Singer, Mark. Mr. Personality: Profiles and Talk Pieces. New York: Alfred A. Knopf, 1989.",LJPrimary,1989,Singer,Mark,Singer_1989,Primary Works,male
330,Tiananmen Square / John Simpson -- 1989,AoFTOC,1989,Simpson,John,Simpson_1989,Primary Works,male
336,"Anderson, Chris, ed. Literary Nonfiction: Theory, Criticism, Pedagogy. Carbondale, Ill.: Southern Illinois University Press, 1989.",LJSBib,1989,Anderson,Chris,Anderson_1989,Secondary Works,male
509,"Rygiel, Dennis. â€œStyle in Twentieth-Century Literary Nonfiction in English: An Annotated Bibliography of Criticism, 1980â€“1988.â€ù Style 23 (1989): 566â€“617.",LJSBib,1989,Rygiel,Dennis,Rygiel_1989,Secondary Works,male
510,"Rygiel, Dennis. â€œStylistics and the Study of Twentieth-Century Literary Nonfiction.â€ù Literary Nonfiction: Theory, Criticism, Pedagogy. Ed. Chris Anderson. Carbondale, Ill.: Southern Illinois University Press, 1989. 3â€“28.",LJSBib,1989,Rygiel,Dennis,Rygiel_1989,Secondary Works,male
514,"Schuster, Charles I. â€œThe Nonfictional Prose of Richard Selzer: an Aesthetic Analysis.â€ù Literary Nonfiction: Theory, Criticism, Pedagogy. Ed. Chris Anderson. Carbondale, Ill.: Southern Illinois University Press, 1989. 3â€“28.",LJSBib,1989,Schuster,Charles,Schuster_1989,Secondary Works,male
564,"DeMott, Robert, editor. Working Days: The Journals of the Grapes of Wrath. New York: The Viking Press, 1989.",SimsBib,1989,DeMott,Robert,DeMott_1989,Secondary Works,male
402,"Frus, Phyllis. â€œTwo Tales â€˜Intended to Be after the Factâ€™: â€˜Stephen Craneâ€™s Own Storyâ€™ and â€˜The Open Boat.â€™â€ù Literary Nonfiction: Theory, Criticism, Pedagogy. Ed. Chris Anderson. Carbondale, Ill.: Southern Illinois University Press, 1989. 125â€“51.",LJSBib,1989,Frus,Phyllis,Frus_1989,Secondary Works,female
17,"Bissinger, H. G. â€œBuzz.â€ù Friday Night Lights: A Town, a Team, and a Dream. Reading, Mass,: Addison Wesley, 1990.",LJPrimary,1990,Bissinger,H,Bissinger_1990,Primary Works,male
287,from Boys in Zinc / Svetlana Alexiyevich -- 1990,AoFTOC,1990,Alexiyevich,Svetlana,Alexiyevich_1990,Primary Works,female
37,"Conaway, James. Napa: The Story of an American Eden. Boston and New York: Houghton Mifflin, 1990.",LJPrimary,1990,Conaway,James,Conaway_1990,Primary Works,male
284,from Among the Thugs / Bill Buford --  1990,AoFTOC,1990,Buford,Bill,Buford_1990,Primary Works,male
367,"Carey, John. Introduction. Ed. John Carey. The Faber Book of Reportage. London: Faber and Faber, 1987; rpt. as Eyewitness to History. New York: Avon, 1990. xxixâ€“xxxviii.",LJSBib,1990,Carey,John,Carey_1990,Secondary Works,male
471,"Mansell, Darrel. â€œUnsettling the Colonelâ€™s Hash: â€˜Factâ€™ in Autobiography.â€ù Literary Journalism in the Twentieth Century. Ed. Norman Sims. New York: Oxford University Press, 1990. 261-280.",LJSBib,1990,Mansell,Darrel,Mansell_1990,Secondary Works,male
516,"Sims, Norman, ed. Literary Journalism in the Twentieth Century. Ed. Norman Sims. Evanston, Ill.: Northwestern University Press, 2008. Reprint of 1990 Oxford University Press edition.",LJSBib,1990,Sims,Norman,Sims_1990,Secondary Works,male
586,"Weber, Ronald. Hemingwayâ€™s Art of Nonfiction. New York: St. Martinâ€™s, 1990; London: Macmillan, 1990.",SimsBib,1990,Weber,Ronald,Weber_1990,Secondary Works,male
468,"Lounsberry, Barbara. The Art of Fact: Contemporary Artists of Nonfiction. New York: Greenwood Press, 1990.",LJSBib,1990,Lounsberry,Barbara,Lounsberry_1990,Secondary Works,female
42,"Conover, Ted. Whiteout: Lost In Aspen. New York: Random House, 1991.",LJPrimary,1991,Conover,Ted,Conover_1991,Primary Works,male
124,"Klinkenborg, Verlyn. The Last Fine Time. New York: Alfred A. Knopf, 1991.",LJPrimary,1991,Klinkenborg,Verlyn,Klinkenborg_1991,Primary Works,male
242,"Trillin, Calvin. American Stories. New York: Ticknor & Fields, 1991.",LJPrimary,1991,Trillin,Calvin,Trillin_1991,Primary Works,male
292,from Homicide / David Simon -- 1991,AoFTOC,1991,Simon,David,Simon_1991,Primary Works,male
318,Shadow of a Nation / Gary Smith -- 1991,AoFTOC,1991,Smith,Gary,Smith_1991,Primary Works,male
319,"So ... We Meet at Last, Mr. Bond / Bob Greene -- 1991",AoFTOC,1991,Greene,Bob,Greene_1991,Primary Works,male
325,The Last Secrets of Skull and Bones / Ron Rosenbaum -- 1991,AoFTOC,1991,Rosenbaum,Ron,Rosenbaum_1991,Primary Works,male
380,"Cott, Jonathan. Wandering Ghost: The Odyssey of Lafcadio Hearn. New York: Alfred A. Knopf, 1991.",LJSBib,1991,Cott,Jonathan,Cott_1991,Secondary Works,male
511,"Sauerberg, Lars Ole. Fact into Fiction: Documentary Realism in the Contemporary Novel. New York: St. Martinâ€™s Press, 1991.",LJSBib,1991,Sauerberg,Lars,Sauerberg_1991,Secondary Works,male
90,"Greene, Melissa Fay. Praying for Sheetrock: A Work of Nonfiction. Reading, Mass.: Addison-Wesley Publishing, 1991.",LJPrimary,1991,Greene,Melissa,Greene_1991,Primary Works,female
352,"Berner, R. Thomas. â€œC. D. B. Bryan.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 317â€“22.",LJSBib,1992,Berner,R,Berner_1992,Secondary Works,male
30,"Buford, Bill. Among the Thugs. New York: W. W. Norton, 1992.",LJPrimary,1992,Buford,Bill,Buford_1992,Primary Works,male
104,"Hayes, David. Power and Influence: The Globe and Mail and the News Revolution. Toronto: Key Porter Books, 1992.",LJPrimary,1992,Hayes,David,Hayes_1992,Primary Works,male
153,"Maclean, Norman. Young Men and Fire. Chicago: University Of Chicago Press, 1992.",LJPrimary,1992,Maclean,Norman,Maclean_1992,Primary Works,male
183,"Mitchell, Joseph. Up in the Old Hotel. New York: Pantheon Books, 1992.",LJPrimary,1992,Mitchell,Joseph,Mitchell_1992,Primary Works,male
184,"Mitchell, Joseph. Up in the Old Hotel. New York: Random House, 1992.",LJPrimary,1992,Mitchell,Joseph,Mitchell_1992,Primary Works,male
307,from What It Takes / Richard Ben Cramer -- 1992,AoFTOC,1992,Cramer,Richard,Cramer_1992,Primary Works,male
313,Lady Olga / Joseph Mitchell -- 1992,AoFTOC,1992,Mitchell,Joseph,Mitchell_1992,Primary Works,male
345,"Ashdown, Paul. â€œErnest Hemingway.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 187â€“196.",LJSBib,1992,Ashdown,Paul,Ashdown_1992,Secondary Works,male
346,"Ashdown, Paul. â€œJames Agee.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 197â€“204.",LJSBib,1992,Ashdown,Paul,Ashdown_1992,Secondary Works,male
373,"Connery, Thomas B. â€œDiscovering a Literary Form.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 3â€“37.",LJSBib,1992,Connery,Thomas,Connery_1992,Secondary Works,male
375,"Connery, Thomas B. â€œHutchins Hapgood.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 121â€“29.",LJSBib,1992,Connery,Thomas,Connery_1992,Secondary Works,male
377,"Connery, Thomas B. Preface. A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. xiâ€“xv.",LJSBib,1992,Connery,Thomas,Connery_1992,Secondary Works,male
378,"Connery, Thomas B., ed. A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. New York: Greenwood Press, 1992.",LJSBib,1992,Connery,Thomas,Connery_1992,Secondary Works,male
381,"Coward, John M. â€œTracy Kidder.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 375â€“86.",LJSBib,1992,Coward,John,Coward_1992,Secondary Works,male
388,"Evensen, Bruce J. â€œAbraham Cahan.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 91â€“100.",LJSBib,1992,Evensen,Bruce,Evensen_1992,Secondary Works,male
399,"Fowler, Giles. â€œJohn Steinbeck.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 179â€“85.",LJSBib,1992,Fowler,Giles,Fowler_1992,Secondary Works,male
407,"Good, Howard. â€œJacob A. Riis.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. New York: Greenwood P, 1992. 81â€“90.",LJSBib,1992,Good,Howard,Good_1992,Secondary Works,male
426,"Hettinga, Donald R. â€œRing Lardner.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 161â€“67.",LJSBib,1992,Hettinga,Donald,Hettinga_1992,Secondary Works,male
431,"Humphrey, Robert E. â€œJohn Reed.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 151â€“60.",LJSBib,1992,Humphrey,Robert,Humphrey_1992,Secondary Works,male
437,"Jones, Dan R. â€œJohn Hersey.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 213â€“22.",LJSBib,1992,Jones,Dan,Jones_1992,Secondary Works,male
438,"Jones, Dan R. â€œJohn McPhee.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 343â€“52.",LJSBib,1992,Jones,Dan,Jones_1992,Secondary Works,male
439,"Jones, Steve. â€œJane Kramer.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 323â€“29.",LJSBib,1992,Jones,Steve,Jones_1992,Secondary Works,male
441,"Kallan, Richard A. â€œTom Wolfe.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 249â€“60.",LJSBib,1992,Kallan,Richard,Kallan_1992,Secondary Works,male
443,"Kaul, Arthur J.. â€œHunter S. Thompson.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 273â€“79.",LJSBib,1992,Kaul,Arthur,Kaul_1992,Secondary Works,male
449,"Kirkhorn, Michael J. â€œJournalismâ€™s Guilty Secret.â€ù Nieman Reports 46, vol. 2 (Summer 1992): 36â€“41.",LJSBib,1992,Kirkhorn,Michael,Kirkhorn_1992,Secondary Works,male
464,"Lemann, Nicholas. â€œToward a History of Literary Journalism.â€ù Michigan Academician 24 (1992): 359â€“69.",LJSBib,1992,Lemann,Nicholas,Lemann_1992,Secondary Works,male
469,"Lule, Jack. â€œJoe Eszterhas.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 307â€“16.",LJSBib,1992,Lule,Jack,Lule_1992,Secondary Works,male
472,"Marmarelli, Ronald S. â€œWilliam Hard.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 131â€“42.",LJSBib,1992,Marmarelli,Ronald,Marmarelli_1992,Secondary Works,male
479,"Nelson, Jack A. â€œMark Twain.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 39â€“42.",LJSBib,1992,Nelson,Jack,Nelson_1992,Secondary Works,male
487,"Parisi, Peter. â€œLincoln Steffens.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 101â€“10.",LJSBib,1992,Parisi,Peter,Parisi_1992,Secondary Works,male
489,"Pauly, John J. â€œDamon Runyon.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 169â€“78.",LJSBib,1992,Pauly,John,Pauly_1992,Secondary Works,male
490,"Pauly, John J. â€œGeorge Ade.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 111â€“20.",LJSBib,1992,Pauly,John,Pauly_1992,Secondary Works,male
499,"Ringnalda, Donald. â€œMichael Herr.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 281â€“95.",LJSBib,1992,Ringnalda,Donald,Ringnalda_1992,Secondary Works,male
501,"Roberts, Arthur. â€œLillian Ross.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 231â€“37.",LJSBib,1992,Roberts,Arthur,Roberts_1992,Secondary Works,male
503,"Robertson, Michael. â€œStephen Crane.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 69â€“79.",LJSBib,1992,Robertson,Michael,Robertson_1992,Secondary Works,male
512,"Schmuhl, Robert. â€œRichard Ben Cramer.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 331â€“42.",LJSBib,1992,Schmuhl,Robert,Schmuhl_1992,Secondary Works,male
515,"Segel, Harold B. Egon Erwin Kisch: The Raging Reporter. West Lafayette, Ind.: Purdue University Press, 1992.",LJSBib,1992,Segel,Harold,Segel_1992,Secondary Works,male
543,"Whitby, Gary L. A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 239â€“48.",LJSBib,1992,Whitby,Gary,Whitby_1992,Secondary Works,male
21,"Blais, Madeleine. The Heart Is an Instrument: Portraits in Journalism. Foreword by Geneva Overholser. Amherst: University of Massachusetts Press, 1992.",LJPrimary,1992,Blais,Madeleine,Blais_1992,Primary Works,female
348,"Banks, Anna. â€œNorman Mailer.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 297â€“306.",LJSBib,1992,Banks,Anna,Banks_1992,Secondary Works,female
350,"Bass, Sharon. â€œJohn McPhee.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 343â€“52.",LJSBib,1992,Bass,Sharon,Bass_1992,Secondary Works,female
363,"Bradley, Patricia. â€œRichard Harding Davis.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 21â€“52.",LJSBib,1992,Bradley,Patricia,Bradley_1992,Secondary Works,female
365,"Braman, Sandra. â€œJoan Didion.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 353â€“58.",LJSBib,1992,Braman,Sandra,Braman_1992,Secondary Works,female
478,"Moss, Marilyn Ann. â€œTheodore Dreiser.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 143â€“50.",LJSBib,1992,Moss,Marilyn,Moss_1992,Secondary Works,female
488,"Paterson, Judith. â€œLiterary Journalismâ€™s Twelve Best.â€ù Washington Journalism Review Oct. 1992: 61.",LJSBib,1992,Paterson,Judith,Paterson_1992,Secondary Works,female
495,"Polsgrove, Carol. â€œGay Talese.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 261â€“71.",LJSBib,1992,Polsgrove,Carol,Polsgrove_1992,Secondary Works,female
502,"Roberts, Nancy. â€œDorothy Day.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 179â€“85.",LJSBib,1992,Roberts,Nancy,Roberts_1992,Secondary Works,female
525,"Steiner, Linda. â€œJoe McGinniss.â€ù A Sourcebook of American Literary Journalism: Representative Writers in an Emerging Genre. Ed. Thomas B. Connery. New York: Greenwood Press, 1992. 367â€“74.",LJSBib,1992,Steiner,Linda,Steiner_1992,Secondary Works,female
102,"Harrington, Walt. Crossings: A White Man's Journey into Black America. New York: HarperCollins, 1993.",LJPrimary,1993,Harrington,Walt,Harrington_1993,Primary Works,male
121,"Kidder, Tracy. Old Friends. Boston: Houghton Mifflin, 1993.",LJPrimary,1993,Kidder,Tracy,Kidder_1993,Primary Works,male
277,"from ""Harlem on My Mind"" / Lawrence Otis Graham -- 1993",AoFTOC,1993,Graham,Lawrence,Graham_1993,Primary Works,male
36,"Carr, Cynthia. On Edge: Performance at the End of the Twentieth Century. Hanover, N.H.: University Press of New England, 1993.",LJPrimary,1993,Carr,Cynthia,Carr_1993,Primary Works,female
154,"Mahoney, Rosemary. Whoredom in Kimmage: Irish Women Coming of Age. Boston: Houghton Mifflin,1993.",LJPrimary,1993,Mahoney,Rosemary,Mahoney_1993,Primary Works,female
308,from Whoredom in Kimmage / Rosemary Mahoney -- 1993,AoFTOC,1993,Mahoney,Rosemary,Mahoney_1993,Primary Works,female
200,"Preston, Richard. The Hot Zone. New York: Random House, 1994.",LJPrimary,1994,Preston,Richard,Preston_1994,Primary Works,male
322,The Fight to Live / Al Stump -- 1994,AoFTOC,1994,Stump,Al,Stump_1994,Primary Works,male
376,"Connery, Thomas B. â€œResearch Review: Magazines and Literary Journalism, An Embarrassment of Riches.â€ù Electronic Journal of Communication/La Revue Electronique de Communication. 4 (1994): 1â€“12.",LJSBib,1994,Connery,Thomas,Connery_1994,Secondary Works,male
404,"Fry, Don, and Roy Peter Clark. â€œRebirth of the narrative: The Rebirth Of Narrative in Americaâ€™s Newsrooms.â€ù The Quill May 1994: 27â€“28.",LJSBib,1994,Fry,Don,Fry_1994,Secondary Works,male
422,"Harvey, Chris. â€œTom Wolfeâ€™s Revenge.â€ù American Journalism Review Oct. 1994: 40â€“45.",LJSBib,1994,Harvey,Chris,Harvey_1994,Secondary Works,male
466,"Lemann, Nicholas. Panel discussion: â€œAmerica: Whatâ€™s the Story?: The Uses and Abuses of Narrative in Nonfiction: the World, the Word, and the Future: Sesquicentennial Discussion on the State of the Literary Arts.â€ù New York State Writers Center, Albany, N.Y. 18 Nov. 1994.",LJSBib,1994,Lemann,Nicholas,Lemann_1994,Secondary Works,male
85,"Frey, Darcy. The Last Shot: City Streets, Basketball Dreams. Boston: Houghton Mifflin, 1994.",LJPrimary,1994,Frey,Darcy,Frey_1994,Primary Works,female
403,"Frus, Phyllis. The Politics and Poetics of Journalistic Narrative: The Timely and the Timeless. New York: Cambridge University Press, 1994.",LJSBib,1994,Frus,Phyllis,Frus_1994,Secondary Works,female
508,"Ryan, Maureen. â€œGreen Visors and Ivory Towers: Jean Stafford and the New Journalism.â€ù The Kenyon Review 16, no. 4(1994): 102â€“19.",LJSBib,1994,Ryan,Maureen,Ryan_1994,Secondary Works,female
99,"Harr, Jonathan. A Civil Action. New York: Random House, 1995.",LJPrimary,1995,Harr,Jonathan,Harr_1995,Primary Works,male
249,"Ungar, Sanford J. Fresh Blood: The New American Immigrants. New York: Simon & Schuster, 1995.",LJPrimary,1995,Ungar,Sanford,Ungar_1995,Primary Works,male
262,"Whynott, Douglas. Following the Bloom: Across America with the Migratory Beekeepers. Mechanicsburg, Penn.: Stackpole Books, 1991; Penguin/Tarcher, 2004. â€”â€”. Giant Bluefin. New York: Farrar, Straus and Giroux, 1995.",LJPrimary,1995,Whynott,Douglas,Whynott_1995,Primary Works,male
279,"from ""Snake Handling and Redemption"" / Dennis Covington -- 1995",AoFTOC,1995,Covington,Dennis,Covington_1995,Primary Works,male
386,"Easterbrook, Gregg. â€œToxic Business.â€ù New York Times Book Review, 10 Sept. 1995: 13.",LJSBib,1995,Easterbrook,Gregg,Easterbrook_1995,Secondary Works,male
413,"Hart, Jack. â€œStories in the News.â€ù Writerâ€™s Digest Sept. 1995: 29â€“33.",LJSBib,1995,Hart,Jack,Hart_1995,Secondary Works,male
452,"Kramer, Mark. â€œBreakable Rules for Literary Journalists.â€ù Literary Journalism: A New Collection of the Best American Nonfiction. Ed. Norman Sims and Mark Kramer. New York: Ballantine, 1995. 21â€“34.",LJSBib,1995,Kramer,Mark,Kramer_1995,Secondary Works,male
518,"Sims, Norman. â€œThe Art of Literary Journalism.â€ù Literary Journalism: A New Collection of the Best American Nonfiction. Ed. Norman Sims and Mark Kramer. New York: Ballantine, 1995. 3â€“19.",LJSBib,1995,Sims,Norman,Sims_1995,Secondary Works,male
20,"Blais, Madeleine. In These Girls, Hope Is a Muscle. New York: Atlantic Monthly Press, 1995.",LJPrimary,1995,Blais,Madeleine,Blais_1995,Primary Works,female
45,"Dash, Leon. Rosa Lee: A Mother and Her Family in Urban America. New York: Basic Books, 1996.",LJPrimary,1996,Dash,Leon,Dash_1996,Primary Works,male
101,"Harrington, Walt. At the Heart of It: Ordinary People, Extraordinary Lives. Columbia: University of Missouri Press, 1996.",LJPrimary,1996,Harrington,Walt,Harrington_1996,Primary Works,male
133,"Kramer, Mark. Travels with a Hungry Bear: A Journey to the Russian Heartland. Boston and New York: Houghton Mifflin, 1996.",LJPrimary,1996,Kramer,Mark,Kramer_1996,Primary Works,male
202,"Quammen, David. The Song of the Dodo: Island Biogeography in an Age of Extinctions. New York: Scribner, 1996.",LJPrimary,1996,Quammen,David,Quammen_1996,Primary Works,male
203,"Raban, Jonathan. Bad Land: An American Romance. New York: Pantheon, 1996.",LJPrimary,1996,Raban,Jonathan,Raban_1996,Primary Works,male
343,"Applegate, Edd, ed. Literary Journalism: A Biographical Dictionary of Writers and Editors. Westport, Conn.: Greenwood Press, 1996.",LJSBib,1996,Applegate,Edd,Applegate_1996,Secondary Works,male
461,"Lemann, Nicholas. â€œLiterary Journalism: Newspapersâ€™ Last Best Hope.â€ù Connecticut Review 18, no. 1 (Spring 1996): 59-69.",LJSBib,1996,Lemann,Nicholas,Lemann_1996,Secondary Works,male
528,"Talese, Gay. â€ùOrigins of a Nonfiction Writer.â€ù Writing Creative Nonfiction: The Literature of Reality. Ed. Gay Talese and Barbara Lounsberry. New York: HarperCollins), 1996. 1â€“25.",LJSBib,1996,Talese,Gay,Talese_1996,Secondary Works,female
18,"Bissinger, H. G. A Prayer for the City. New York: Random House, 1997.",LJPrimary,1997,Bissinger,H,Bissinger_1997,Primary Works,male
114,"Junger, Sebastian. The Perfect Storm: A True Story of Men Against the Sea. W.W. Norton, 1997.",LJPrimary,1997,Junger,Sebastian,Junger_1997,Primary Works,male
125,"Krakauer, Jon. Into Thin Air: A Personal Account of the Mt. Everest Disaster. New York: Villard,1997.",LJPrimary,1997,Krakauer,Jon,Krakauer_1997,Primary Works,male
411,"Gutkind, Lee. The Art of Creative Nonfiction: Writing and Selling the Literature of Reality. New York: John Wiley & Sons, 1997.",LJSBib,1997,Gutkind,Lee,Gutkind_1997,Secondary Works,male
